,0
8138,2.83
8139,1.0
8140,2.5
8141,3.0
8142,4.0
8143,1.23
8144,2.2
8145,1.5
8146,2.75
8147,3.67
8148,4.0
8149,4.0
8150,3.54
8151,2.33
8152,4.0
8153,3.44
8154,3.5
8155,3.63
8156,1.38
8157,1.73
8158,3.8
8159,3.27
8160,3.0
8161,2.86
8162,3.07
8163,3.67
8164,3.0
8165,0.44
8166,3.56
8167,3.0
8168,3.8
8169,2.0
8170,1.54
8171,1.85
8172,3.4
8173,2.2
8174,2.8
8175,0.0
8176,3.0
8177,3.5
8178,3.75
8179,3.21
8180,2.0
8181,2.33
8182,3.67
8183,3.0
8184,2.54
8185,2.24
8186,3.0
8187,2.75
8188,2.0
8189,2.46
8190,1.15
8191,1.5
8192,3.47
8193,3.8
8194,3.8
8195,2.23
8196,3.5
8197,4.0
8198,4.0
8199,3.29
8200,4.0
8201,2.27
8202,0.0
8203,3.13
8204,3.6
8205,2.8
8206,2.8
8207,2.5
8208,2.4
8209,3.83
8210,4.0
8211,3.08
8212,3.16
8213,1.33
8214,3.0
8215,2.4
8216,3.0
8217,3.0
8218,2.69
8219,1.54
8220,3.4
8221,2.5
8222,3.0
8223,4.0
8224,2.0
8225,3.38
8226,2.77
8227,3.79
8228,3.84
8229,2.5
8230,2.5
8231,3.73
8232,3.29
8233,0.0
8234,3.69
8235,0.0
8236,3.43
8237,4.0
8238,2.6
8239,2.67
8240,2.75
8241,3.44
8242,2.0
8243,4.0
8244,3.5
8245,0.0
8246,4.0
8247,3.6
8248,2.2
8249,1.77
8250,3.77
8251,4.0
8252,3.63
8253,4.0
8254,0.5
8255,3.8
8256,2.92
8257,1.67
8258,4.0
8259,3.0
8260,3.21
8261,3.0
8262,3.33
8263,2.87
8264,2.19
8265,2.0
8266,2.94
8267,3.75
8268,2.5
8269,1.69
8270,2.0
8271,3.0
8272,3.0
8273,3.0
8274,3.06
8275,3.4
8276,0.94
8277,3.21
8278,0.78
8279,3.0
8280,4.0
8281,1.8
8282,1.15
8283,0.7
8284,3.0
8285,3.08
8286,2.38
8287,3.11
8288,3.0
8289,3.75
8290,4.0
8291,2.75
8292,3.6
8293,2.2
8294,3.5
8295,2.77
8296,2.75
8297,3.19
8298,3.77
8299,3.21
8300,3.85
8301,4.0
8302,3.2
8303,0.77
8304,2.4
8305,4.0
8306,1.46
8307,2.13
8308,3.23
8309,4.0
8310,3.0
8311,1.6
8312,3.4
8313,4.0
8314,1.85
8315,3.4
8316,4.0
8317,3.2
8318,4.0
8319,4.0
8320,3.25
8321,3.44
8322,3.5
8323,1.5
8324,2.25
8325,4.0
8326,3.75
8327,2.56
8328,4.0
8329,1.94
8330,2.0
8331,2.37
8332,0.0
8333,3.5
8334,3.19
8335,0.0
8336,2.57
8337,4.0
8338,2.5
8339,2.81
8340,3.13
8341,2.83
8342,2.29
8343,0.86
8344,2.75
8345,4.0
8346,0.0
8347,2.23
8348,0.25
8349,2.58
8350,4.0
8351,3.6
8352,4.0
8353,4.0
8354,2.0
8355,3.14
8356,3.83
8357,0.5
8358,4.0
8359,3.75
8360,3.0
8361,3.2
8362,1.6
8363,2.54
8364,3.69
8365,3.6
8366,4.0
8367,3.0
8368,3.77
8369,4.0
8370,4.0
8371,2.0
8372,2.33
8373,4.0
8374,3.8
8375,3.2
8376,2.63
8377,4.0
8378,2.4
8379,0.0
8380,0.0
8381,3.56
8382,2.25
8383,3.79
8384,4.0
8385,3.8
8386,3.54
8387,0.75
8388,0.09
8389,2.5
8390,2.6
8391,3.0
8392,3.67
8393,1.2
8394,3.19
8395,3.5
8396,1.5
8397,4.0
8398,3.8
8399,3.33
8400,2.0
8401,0.2
8402,3.35
8403,4.0
8404,3.17
8405,4.0
8406,3.0
8407,1.8
8408,2.94
8409,2.69
8410,2.0
8411,0.0
8412,2.77
8413,2.0
8414,3.0
8415,2.33
8416,3.5
8417,2.86
8418,2.5
8419,3.81
8420,3.69
8421,3.5
8422,2.75
8423,4.0
8424,3.6
8425,0.0
8426,2.57
8427,4.0
8428,1.33
8429,3.31
8430,3.73
8431,3.53
8432,4.0
8433,3.0
8434,3.63
8435,3.0
8436,2.5
8437,3.8
8438,3.5
8439,2.2
8440,3.75
8441,3.08
8442,4.0
8443,3.5
8444,4.0
8445,3.71
8446,3.23
8447,3.08
8448,2.5
8449,3.5
8450,3.67
8451,4.0
8452,0.25
8453,2.4
8454,2.5
8455,3.5
8456,2.43
8457,1.0
8458,4.0
8459,4.0
8460,0.0
8461,2.25
8462,2.43
8463,2.38
8464,3.6
8465,3.92
8466,3.75
8467,3.75
8468,3.14
8469,3.46
8470,2.43
8471,2.85
8472,2.0
8473,3.54
8474,3.0
8475,4.0
8476,4.0
8477,3.75
8478,3.25
8479,3.0
8480,3.69
8481,3.8
8482,4.0
8483,1.9
8484,2.5
8485,3.63
8486,4.0
8487,4.0
8488,2.77
8489,3.0
8490,3.47
8491,4.0
8492,2.6
8493,3.38
8494,2.77
8495,2.67
8496,3.0
8497,3.33
8498,3.25
8499,3.0
8500,3.67
8501,3.0
8502,3.12
8503,3.4
8504,3.8
8505,4.0
8506,4.0
8507,2.6
8508,4.0
8509,4.0
8510,2.0
8511,2.23
8512,4.0
8513,3.67
8514,4.0
8515,3.5
8516,3.25
8517,3.07
8518,4.0
8519,2.75
8520,3.21
8521,2.29
8522,2.57
8523,4.0
8524,3.0
8525,4.0
8526,3.71
8527,0.0
8528,4.0
8529,2.79
8530,3.71
8531,3.0
8532,2.8
8533,1.0
8534,2.29
8535,2.75
8536,2.5
8537,1.69
8538,1.75
8539,3.08
8540,4.0
8541,3.5
8542,4.0
8543,3.64
8544,2.5
8545,2.0
8546,3.14
8547,4.0
8548,2.88
8549,2.75
8550,3.0
8551,2.92
8552,3.21
8553,3.5
8554,3.0
8555,2.5
8556,2.0
8557,2.0
8558,2.77
8559,2.0
8560,3.5
8561,4.0
8562,1.7
8563,3.54
8564,4.0
8565,1.69
8566,3.7
8567,1.5
8568,3.75
8569,1.56
8570,1.45
8571,2.2
8572,4.0
8573,0.71
8574,1.54
8575,2.25
8576,3.0
8577,3.2
8578,2.8
8579,3.0
8580,3.56
8581,3.8
8582,3.4
8583,2.33
8584,4.0
8585,3.0
8586,1.93
8587,2.0
8588,3.4
8589,3.8
8590,0.63
8591,1.54
8592,3.0
8593,3.85
8594,4.0
8595,2.33
8596,3.23
8597,1.0
8598,3.0
8599,2.1
8600,3.25
8601,2.15
8602,4.0
8603,4.0
8604,0.46
8605,2.19
8606,3.4
8607,3.0
8608,2.75
8609,4.0
8610,4.0
8611,4.0
8612,2.7
8613,2.6
8614,4.0
8615,2.75
8616,3.5
8617,4.0
8618,2.62
8619,3.5
8620,2.88
8621,4.0
8622,4.0
8623,2.5
8624,3.23
8625,4.0
8626,3.6
8627,3.5
8628,4.0
8629,2.2
8630,3.0
8631,3.6
8632,2.17
8633,2.2
8634,4.0
8635,4.0
8636,2.46
8637,2.0
8638,4.0
8639,3.12
8640,3.4
8641,2.81
8642,4.0
8643,4.0
8644,3.54
8645,4.0
8646,3.0
8647,2.53
8648,4.0
8649,3.0
8650,1.5
8651,3.0
8652,3.15
8653,3.2
8654,0.0
8655,2.79
8656,3.4
8657,2.65
8658,3.14
8659,3.75
8660,3.46
8661,3.0
8662,3.29
8663,4.0
8664,2.25
8665,3.0
8666,2.33
8667,4.0
8668,3.0
8669,4.0
8670,2.43
8671,4.0
8672,2.5
8673,0.0
8674,3.0
8675,4.0
8676,2.83
8677,3.0
8678,3.5
8679,2.25
8680,3.67
8681,3.6
8682,3.5
8683,2.0
8684,1.54
8685,4.0
8686,2.2
8687,2.5
8688,4.0
8689,1.4
8690,4.0
8691,2.0
8692,2.8
8693,4.0
8694,4.0
8695,3.38
8696,3.81
8697,0.0
8698,4.0
8699,3.5
8700,3.5
8701,2.67
8702,3.5
8703,1.8
8704,2.82
8705,2.0
8706,1.5
8707,2.69
8708,3.75
8709,3.5
8710,3.0
8711,3.25
8712,4.0
8713,2.69
8714,3.8
8715,4.0
8716,3.81
8717,1.8
8718,3.56
8719,0.0
8720,3.4
8721,2.3
8722,3.57
8723,3.75
8724,3.5
8725,3.25
8726,3.0
8727,3.6
8728,2.8
8729,4.0
8730,4.0
8731,3.2
8732,4.0
8733,3.75
8734,2.33
8735,3.0
8736,4.0
8737,3.0
8738,1.0
8739,3.0
8740,4.0
8741,3.0
8742,2.85
8743,3.45
8744,3.0
8745,1.0
8746,4.0
8747,3.7
8748,3.2
8749,3.63
8750,4.0
8751,4.0
8752,1.5
8753,3.0
8754,4.0
8755,2.4
8756,4.0
8757,3.08
8758,4.0
8759,4.0
8760,3.25
8761,3.0
8762,3.2
8763,1.6
8764,1.43
8765,2.83
8766,3.8
8767,4.0
8768,3.46
8769,2.6
8770,3.81
8771,4.0
8772,3.57
8773,4.0
8774,3.63
8775,3.0
8776,1.81
8777,3.5
8778,2.17
8779,3.06
8780,0.5
8781,1.5
8782,2.4
8783,1.7
8784,4.0
8785,4.0
8786,0.0
8787,1.64
8788,0.5
8789,1.85
8790,4.0
8791,4.0
8792,2.0
8793,4.0
8794,3.5
8795,3.7
8796,4.0
8797,2.25
8798,3.69
8799,4.0
8800,4.0
8801,4.0
8802,4.0
8803,3.0
8804,2.38
8805,3.75
8806,3.0
8807,3.93
8808,2.0
8809,3.63
8810,2.57
8811,3.0
8812,4.0
8813,3.58
8814,3.5
8815,2.87
8816,3.4
8817,2.73
8818,4.0
8819,3.67
8820,3.17
8821,3.0
8822,2.25
8823,3.69
8824,4.0
8825,3.0
8826,2.58
8827,2.75
8828,0.0
8829,0.0
8830,0.75
8831,2.83
8832,2.79
8833,4.0
8834,3.0
8835,3.0
8836,4.0
8837,2.8
8838,2.2
8839,3.53
8840,3.82
8841,0.27
8842,2.85
8843,4.0
8844,3.23
8845,3.38
8846,2.8
8847,3.67
8848,2.0
8849,4.0
8850,4.0
8851,3.2
8852,3.8
8853,3.6
8854,1.45
8855,3.2
8856,3.0
8857,1.75
8858,3.67
8859,2.25
8860,3.33
8861,3.13
8862,4.0
8863,3.4
8864,1.0
8865,4.0
8866,3.4
8867,2.77
8868,4.0
8869,4.0
8870,4.0
8871,2.0
8872,1.75
8873,1.25
8874,1.88
8875,2.77
8876,4.0
8877,2.0
8878,3.0
8879,2.3
8880,3.2
8881,2.0
8882,2.57
8883,2.86
8884,3.42
8885,3.67
8886,0.56
8887,3.0
8888,2.23
8889,1.0
8890,2.5
8891,0.85
8892,3.75
8893,4.0
8894,1.08
8895,4.0
8896,4.0
8897,4.0
8898,2.5
8899,2.75
8900,2.67
8901,3.37
8902,4.0
8903,1.25
8904,0.0
8905,1.67
8906,0.6
8907,1.5
8908,3.0
8909,2.0
8910,3.67
8911,4.0
8912,3.0
8913,1.33
8914,4.0
8915,3.0
8916,3.78
8917,3.81
8918,2.63
8919,3.0
8920,1.75
8921,4.0
8922,3.23
8923,1.54
8924,3.17
8925,2.74
8926,3.0
8927,2.25
8928,2.08
8929,3.0
8930,2.86
8931,4.0
8932,3.31
8933,3.5
8934,3.78
8935,3.5
8936,2.0
8937,3.0
8938,3.23
8939,3.33
8940,2.44
8941,2.79
8942,4.0
8943,2.15
8944,3.0
8945,1.33
8946,3.0
8947,4.0
8948,2.8
8949,4.0
8950,3.08
8951,3.2
8952,2.0
8953,3.63
8954,2.88
8955,2.63
8956,3.38
8957,4.0
8958,4.0
8959,4.0
8960,2.29
8961,1.92
8962,3.11
8963,2.46
8964,2.13
8965,4.0
8966,2.0
8967,3.56
8968,0.25
8969,0.33
8970,2.5
8971,2.8
8972,2.8
8973,1.62
8974,4.0
8975,4.0
8976,3.6
8977,4.0
8978,1.83
8979,3.5
8980,2.33
8981,4.0
8982,3.0
8983,3.33
8984,4.0
8985,4.0
8986,3.8
8987,3.0
8988,4.0
8989,3.8
8990,3.5
8991,2.81
